f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,kategori
-0.22504187,-0.16819221,0.612775,0.49870664,0.15341885,-1.1587163,0.1412813,-0.8004189,-0.3634794,-0.5700982,-1.2008145,0.14012517,-0.09708182,-1.1555443,0.15966414,1.0263197,-0.577677,0.1264156,-0.19860132,0.40879753,0.3058138,1.1088424,-0.014273719,-0.017489666,0.7843093,0.17311054,0.7502385,0.8571591,0.14189236,0.03411025,-1.028538,0.14948644,0.17079687,0.35295433,-1.6082699,-0.19546272,0.66911906,-0.671979,0.9189282,0.008904291,-0.5516815,-0.4940013,0.6725267,0.4766389,-0.4156278,0.36927316,0.5350731,0.34205663,-0.4578666,-0.18980336,0.41634864,0.77881473,-0.48524615,-0.089927234,0.3812979,-0.6311267,Nasional
-0.11191453,-0.08977692,0.55717325,0.2033809,0.18825136,-0.82942945,0.055842053,-0.73795944,-0.2442885,-0.5086935,-0.6865411,-0.12817174,-0.020436302,-0.77764285,-0.041745856,0.85220504,-0.39624065,-0.0422889,-0.12682703,0.1724613,0.009173562,0.53559804,0.028762493,-0.24240178,0.57592285,-0.16001667,0.82906693,0.34020323,0.18568242,0.018685682,-0.7708013,0.14372353,0.18725571,0.2228748,-1.3081546,-0.202495,0.51938075,-0.21804674,0.77256817,0.028092567,-0.40049377,-0.33459744,0.47965068,0.30585897,-0.13065681,0.18656603,0.5103407,0.19060217,-0.26676652,0.0449339,0.29650405,0.70020473,-0.30282843,-0.26308432,0.5304499,-0.4418973,Nasional
-0.14453584,-0.17147832,0.6079902,0.17366749,0.13159363,-0.82875144,0.16198528,-0.74731094,-0.23869096,-0.5022426,-1.0250257,-0.11452102,-0.059857357,-0.7422567,-0.016077098,1.040376,-0.44289154,-0.17714553,-0.23306596,0.19555381,-0.01562378,0.6607598,-0.08897304,-0.11331449,0.47019392,-0.15273859,0.856884,0.16611108,0.13122483,-0.13842721,-0.78876805,0.11499045,0.07779388,0.015360661,-1.3914703,-0.23868084,0.6755184,-0.1328539,0.82450926,-0.043050345,-0.41567752,-0.33214757,0.400424,0.42527902,-0.2850924,0.2578938,0.4776666,0.18457976,-0.41317022,-0.11842068,0.36031276,0.9085716,-0.05498707,-0.29419047,0.40434182,-0.29140708,Money
-0.08674111,-0.08976605,0.6417861,0.08899765,0.15998106,-0.878216,0.08038616,-0.6508358,-0.16250055,-0.5332702,-0.9030244,-0.1696116,-0.03521111,-0.7250938,-0.032720458,0.9583603,-0.4519759,-0.26463565,-0.25927404,0.22339767,-0.12085972,0.5281144,-0.05287742,-0.12740028,0.43784,-0.15014116,0.89198303,0.018546402,0.18081927,-0.14356746,-0.675857,0.11778753,-0.0017863512,0.08655341,-1.2778615,-0.23775747,0.5571451,-0.060422502,0.7780398,0.03678466,-0.39658168,-0.26819286,0.36300114,0.31332403,-0.25752312,0.20823504,0.5246412,0.12919988,-0.3971389,-0.1401803,0.34566304,0.919547,-0.12840675,-0.39460215,0.47670543,-0.25591832,Money
-0.12375992,-0.13650222,0.6361438,0.14559774,0.14825381,-0.8747899,0.13078065,-0.7079079,-0.21812613,-0.53988665,-1.0162959,-0.11915079,-0.054058146,-0.75802547,-0.03068564,1.0273182,-0.46008545,-0.21856624,-0.24580854,0.22463617,-0.047372572,0.64210695,-0.07730855,-0.10410864,0.45446646,-0.13371748,0.8750083,0.1160557,0.14295782,-0.1302852,-0.74318445,0.121670015,0.033642504,0.042779516,-1.3614081,-0.2270692,0.640941,-0.130031,0.8183927,0.0029764804,-0.4197175,-0.32242215,0.39576393,0.37897032,-0.2860122,0.24377626,0.50112724,0.17490588,-0.4203822,-0.1507837,0.36629775,0.91839874,-0.07935293,-0.32940093,0.4323878,-0.28684306,Money
-0.056018267,0.008290059,0.5538189,0.039912898,0.17390598,-0.7571795,-0.021267047,-0.49259138,-0.09002982,-0.49626723,-0.5591679,-0.18357846,-0.021592999,-0.61833304,-0.070091344,0.6694578,-0.37152982,-0.21734396,-0.15659532,0.19583702,-0.16525088,0.318179,0.018509509,-0.17636777,0.35417262,-0.10362559,0.7679955,-0.06051867,0.192433,-0.07735597,-0.4797481,0.12358378,0.0023345225,0.17957366,-0.9544673,-0.1946136,0.35304877,-0.01569436,0.61084646,0.12019521,-0.3052962,-0.18297847,0.29852143,0.16103776,-0.13120683,0.08983767,0.46322525,0.047759764,-0.252919,-0.06938155,0.25397888,0.7188841,-0.22985609,-0.37318385,0.48030514,-0.30615222,Nasional
-0.120668985,-0.11399586,0.5864888,0.15307991,0.15152448,-0.8371006,0.12401068,-0.66356695,-0.19649027,-0.5014955,-0.89033824,-0.09088538,-0.056800976,-0.73557895,-0.021592986,0.9243175,-0.4166942,-0.14859603,-0.19891936,0.21565254,-0.009393552,0.613761,-0.046099294,-0.110974245,0.47048822,-0.09637319,0.81494397,0.19974531,0.1636948,-0.08570598,-0.69589114,0.120100416,0.077705935,0.09679457,-1.2687865,-0.20314775,0.5768537,-0.16177869,0.76040554,-0.0020434128,-0.3917829,-0.30205172,0.38932568,0.34322524,-0.23644714,0.21810421,0.47779775,0.16115649,-0.35636505,-0.1198073,0.33385673,0.78985745,-0.16242619,-0.27898112,0.4214511,-0.33111945,Money
-0.09553624,-0.07987262,0.59674126,0.111430004,0.16228679,-0.85846245,0.081456244,-0.6165528,-0.15446216,-0.51702845,-0.8747853,-0.10109619,-0.03006924,-0.7267467,-0.028184365,0.8912797,-0.41928262,-0.19627586,-0.21875767,0.23231934,-0.045276925,0.5593797,-0.05461898,-0.10658161,0.4413304,-0.113991834,0.8268639,0.12854008,0.16561425,-0.0773867,-0.62993276,0.120103456,0.034095645,0.11185334,-1.2322197,-0.18964158,0.53102183,-0.14086579,0.7360514,0.03270619,-0.37706462,-0.28856513,0.37763795,0.30035216,-0.23062293,0.19674224,0.49164402,0.14139466,-0.3561667,-0.14271551,0.3303372,0.7958286,-0.17678188,-0.32455945,0.43158162,-0.290986,Money
-0.09570206,-0.057834215,0.57284904,0.095661156,0.14790092,-0.83075875,0.100888304,-0.5780851,-0.1291609,-0.47888651,-0.8203134,-0.10559777,-0.061956555,-0.6888456,-0.015472041,0.83670235,-0.38824,-0.1815858,-0.21318066,0.22413391,-0.054701015,0.5160708,-0.039261602,-0.101096,0.4148538,-0.10392817,0.8102942,0.09882747,0.19116473,-0.083715454,-0.57175577,0.11815826,0.05309016,0.11114983,-1.1542583,-0.19082119,0.4908201,-0.11359178,0.69003975,0.016696947,-0.3457379,-0.25232372,0.34701785,0.28190902,-0.20835817,0.17493823,0.47539213,0.10275964,-0.3230812,-0.15153278,0.32257953,0.7590278,-0.19467814,-0.3173151,0.4069339,-0.297304,Money
-0.08297611,-0.19770567,0.51563346,0.15991502,0.09440772,-0.6733856,0.103516854,-0.7247637,-0.26193365,-0.45043793,-0.93903667,-0.15923654,0.015442114,-0.60411894,-0.0049095703,1.0078655,-0.4111241,-0.23512238,-0.26412454,0.13674043,-0.06795152,0.52043736,-0.08773273,-0.14850907,0.45205703,-0.23287268,0.7731359,0.08689622,0.11042394,-0.16626722,-0.8073817,0.09614503,0.009117471,-0.047987312,-1.2832896,-0.2503361,0.6185824,-0.052005306,0.7533951,-0.06136708,-0.39166194,-0.29095107,0.33180344,0.3925323,-0.26487893,0.28471377,0.4485169,0.21746103,-0.42261857,-0.04686837,0.31385905,0.8983366,0.07895064,-0.31603515,0.38901705,-0.11948409,Tekno
-0.18647923,-0.25717452,0.6357405,0.41175616,0.1144835,-1.084858,0.22632301,-0.87974507,-0.3985462,-0.517615,-1.2444243,0.0049385554,-0.086629994,-1.0402755,0.1325087,1.2065415,-0.5731692,0.002267904,-0.27015778,0.33990103,0.20437407,1.042495,-0.036180705,-0.03291434,0.7887654,0.029642668,0.8607819,0.70811695,0.13841906,-0.10224007,-1.1744212,0.08167714,0.1555877,0.15917298,-1.7322435,-0.24215475,0.82125664,-0.4987989,0.99088454,-0.12828301,-0.5665846,-0.4860067,0.58982414,0.53714895,-0.46854207,0.43835366,0.5451311,0.3590615,-0.559593,-0.12839743,0.4275422,0.94216114,-0.27272102,-0.18435475,0.40895024,-0.46318287,Money
-0.10555348,-0.082509704,0.5182598,0.12775323,0.13751766,-0.6995873,0.050390556,-0.54159653,-0.1651647,-0.45939216,-0.7776995,-0.09591609,-0.048414547,-0.6014874,-0.020368537,0.75606155,-0.36784104,-0.19163598,-0.17339432,0.18079796,-0.05754611,0.49329907,-0.06358283,-0.11420836,0.340973,-0.088264875,0.6840551,0.04440046,0.11801629,-0.08986412,-0.5469977,0.1167447,0.016319437,0.06207041,-1.0193281,-0.17814814,0.47293815,-0.08687498,0.63650936,0.047790065,-0.33066738,-0.2430826,0.30935597,0.27061066,-0.21591385,0.16112715,0.39683455,0.12179542,-0.3049573,-0.12713163,0.26990142,0.73923814,-0.08264474,-0.27936158,0.35595927,-0.26635066,Tekno
-0.07178871,-0.051567078,0.6152589,0.08846937,0.2746258,-0.8769209,0.023704614,-0.6017432,-0.08876413,-0.44292152,-0.25555733,-0.311945,0.0038690509,-0.78982323,-0.071367,0.652977,-0.37202698,-0.055351336,-0.06958684,0.1911152,-0.14616434,0.32699805,0.16906887,-0.24907193,0.6889489,-0.04459866,0.87780493,0.29873428,0.39234442,-0.041726314,-0.7531427,0.075326756,0.18811418,0.33265707,-1.1900979,-0.15488926,0.4215395,-0.13040198,0.75136983,-0.05327719,-0.35417464,-0.23736757,0.42006513,0.22310008,-0.09610316,0.15497887,0.47858554,0.051614206,-0.24400565,0.18741661,0.23857957,0.5734481,-0.5639574,-0.36830366,0.70368195,-0.52070576,Megapolitan
-0.07439163,-0.0873999,0.5603778,0.13202623,0.22950265,-0.8194097,0.030219981,-0.6140921,-0.18476607,-0.5322946,-0.6828725,-0.13817984,-0.0043525137,-0.72448075,-0.070071876,0.80439544,-0.40184295,-0.18357943,-0.14563583,0.19717917,-0.04959492,0.5008741,-0.009322358,-0.17710565,0.4753162,-0.10523332,0.7898937,0.20064504,0.17777479,-0.009032627,-0.6589455,0.105289124,0.06669117,0.16192165,-1.1698883,-0.15783373,0.5069133,-0.16952115,0.73529565,0.062011614,-0.40757486,-0.31618157,0.4152217,0.2554494,-0.18124919,0.18295048,0.46447304,0.16900723,-0.29805115,-0.04624395,0.2747704,0.7119816,-0.25802073,-0.3067683,0.51830214,-0.3675092,Nasional
-0.11766357,-0.09871777,0.5734501,0.17249684,0.25437734,-0.8664207,0.07404493,-0.6891537,-0.19135824,-0.4730943,-0.5839033,-0.16457295,-0.0011180612,-0.8122932,-0.035980277,0.8050792,-0.37214422,-0.014727463,-0.07769376,0.21316212,0.024160996,0.5260314,0.058119923,-0.19301355,0.6370965,-0.108333156,0.8548574,0.45650354,0.26868483,0.012686674,-0.78217983,0.09863235,0.20228812,0.24311158,-1.2855703,-0.16372386,0.5219532,-0.26923412,0.78396606,-0.0710184,-0.41395253,-0.34959868,0.47839046,0.315155,-0.121944025,0.20969893,0.4978732,0.18783516,-0.25389385,0.07004166,0.25446358,0.58214587,-0.41632646,-0.25220037,0.5541291,-0.47655535,Megapolitan
-0.09624037,-0.052006125,0.6984917,0.106276184,0.3358621,-0.96619844,-0.03243437,-0.68489504,-0.13239183,-0.53276056,-0.22546282,-0.37570882,0.035108164,-0.89032996,-0.11103078,0.7066542,-0.41956317,-0.04930481,-0.0260417,0.21054398,-0.1768054,0.33803985,0.2086778,-0.32365334,0.76711595,-0.055670567,0.98307234,0.33963186,0.43483892,-0.05185026,-0.8645484,0.09068607,0.19672808,0.4020982,-1.2957664,-0.18905878,0.4562464,-0.13181344,0.84709936,-0.034762178,-0.4050539,-0.27721933,0.4702588,0.23823406,-0.07467773,0.16583887,0.52663106,0.08444374,-0.25725433,0.27144426,0.21764658,0.6169254,-0.6201021,-0.4160603,0.8380311,-0.61087334,Megapolitan
-0.072660364,-0.05841603,0.5391443,0.065257385,0.20014083,-0.8461788,0.07596939,-0.5414584,-0.07520161,-0.4201938,-0.574724,-0.1689532,-0.03657839,-0.7121149,-0.027809564,0.7030038,-0.3615861,-0.14350739,-0.18219261,0.20033246,-0.06726539,0.41621822,0.030264562,-0.13841261,0.4962969,-0.09139329,0.7797962,0.18042903,0.25861418,-0.036867276,-0.6045847,0.07195622,0.112501904,0.18884048,-1.1308532,-0.15080772,0.44276103,-0.1352828,0.67931616,-0.009372918,-0.34778404,-0.24894996,0.38123325,0.23356433,-0.169196,0.1501091,0.45851445,0.07459289,-0.26834935,-0.035841223,0.27436656,0.640956,-0.37416232,-0.32788098,0.4754546,-0.3532473,Megapolitan
-0.08338568,-0.08061911,0.58241814,0.0936193,0.22810873,-0.90869164,0.09331571,-0.6286026,-0.11041421,-0.46361047,-0.5797266,-0.19125114,-0.033933923,-0.8041752,-0.05068579,0.76231825,-0.3908691,-0.11369132,-0.15765636,0.21080175,-0.051029276,0.47076878,0.051818527,-0.17564534,0.58574265,-0.09299388,0.8633805,0.27955619,0.29494205,-0.015590775,-0.70427674,0.07907045,0.16200721,0.23067364,-1.2670108,-0.16318712,0.49971464,-0.18551196,0.7641469,-0.034930628,-0.38328713,-0.2950276,0.44126812,0.27093804,-0.1645195,0.16776761,0.49152112,0.09359354,-0.27385393,0.011841637,0.2983136,0.6601344,-0.44355547,-0.33373398,0.558578,-0.43588877,Megapolitan
-0.119438455,-0.07715672,0.5363538,0.17225766,0.25943747,-0.7083041,0.022913916,-0.6812787,-0.21371183,-0.51967466,-0.39521766,-0.2288659,-0.036932856,-0.74727446,-0.11434877,0.630705,-0.34371305,0.014868732,0.018953258,0.09888799,-0.059312053,0.37890965,0.10715602,-0.30601034,0.53772247,-0.10217711,0.7496842,0.26912063,0.22172019,0.029609816,-0.7592657,0.15374732,0.20417897,0.24427474,-1.1804274,-0.15291992,0.46023697,-0.15547113,0.71389467,0.059487265,-0.3394193,-0.27491707,0.43935502,0.24340189,-0.04525404,0.11879963,0.44015124,0.07535644,-0.16060896,0.21029238,0.21400106,0.5799346,-0.38196582,-0.24926977,0.5992946,-0.5496128,Nasional
-0.06649099,-0.014797449,0.5189972,0.07904172,0.18831882,-0.77117175,0.021924132,-0.4912321,-0.059440542,-0.39998168,-0.4474948,-0.17488076,-0.013518812,-0.6641712,-0.021114029,0.6096594,-0.33951503,-0.113072254,-0.15406354,0.17418398,-0.10519913,0.3279976,0.035873596,-0.16737431,0.4854933,-0.080136925,0.7366492,0.16049062,0.25084728,-0.018870888,-0.5369232,0.0826299,0.097093575,0.22521497,-1.0295874,-0.1478115,0.35221636,-0.11956693,0.6296264,0.02672697,-0.29159105,-0.20868663,0.36516407,0.20133854,-0.12989587,0.10786891,0.43278727,0.036364153,-0.2316375,0.00300685,0.26239973,0.58676183,-0.3912589,-0.33203182,0.47439748,-0.35611475,Nasional
-0.069647975,-0.0005576826,0.60640013,0.09345859,0.228608,-0.9045311,0.0034367724,-0.574629,-0.07244542,-0.49357513,-0.5294774,-0.20198373,-0.014290239,-0.77817345,-0.028583711,0.70363015,-0.40422973,-0.14857301,-0.18601802,0.1957747,-0.13234875,0.3721794,0.03262843,-0.21319488,0.5512358,-0.0958969,0.8570491,0.15193185,0.28193963,-0.009896822,-0.61344737,0.11130333,0.09366756,0.27495518,-1.1941805,-0.18206482,0.3989395,-0.12956864,0.7312738,0.076763116,-0.34437832,-0.24564703,0.43268117,0.22044037,-0.15008524,0.107724294,0.51504123,0.03927898,-0.26387358,0.001281773,0.3015886,0.70278186,-0.46349937,-0.39983517,0.55696285,-0.42350352,Nasional
-0.09243311,-0.02896531,0.5758514,0.11127859,0.2196653,-0.862902,0.035074193,-0.6136914,-0.11985045,-0.4753772,-0.56452066,-0.18623234,-0.029197788,-0.7642583,-0.021205818,0.71916413,-0.3666647,-0.09013715,-0.14258471,0.18806739,-0.06519652,0.42747626,0.043627523,-0.21501893,0.5641203,-0.11036023,0.8434627,0.24292922,0.28511453,-0.02317611,-0.65270644,0.11928079,0.1601528,0.24156441,-1.194871,-0.18423732,0.44548827,-0.15926886,0.7155575,0.0056390795,-0.36200926,-0.26508814,0.40988445,0.2555101,-0.122483656,0.14945433,0.5065007,0.08722347,-0.2321303,0.020498067,0.26064742,0.6435157,-0.4191304,-0.3313454,0.5243552,-0.443827,Megapolitan
-0.114184104,0.0015842967,0.65865874,0.11219578,0.2643177,-0.96468544,0.07703304,-0.65636677,-0.0860065,-0.50372624,-0.75300974,-0.1481859,-0.07594186,-0.8148502,0.002276983,0.8432087,-0.38151616,-0.15506244,-0.21358444,0.23327242,-0.07146407,0.48592514,0.00012726753,-0.20304573,0.53682035,-0.16733842,0.9419063,0.17559455,0.2953052,0.008355444,-0.5857462,0.16618133,0.14321575,0.20662571,-1.2907073,-0.16116619,0.459052,-0.16966797,0.75098056,0.03253158,-0.3770105,-0.25180003,0.46693626,0.26477012,-0.14450292,0.15355042,0.60068834,0.06206963,-0.24190147,-0.1445343,0.34047946,0.765304,-0.42553094,-0.3868286,0.49319747,-0.40941688,Money
-0.10724546,-0.02042294,0.65532947,0.095911786,0.25570357,-0.96294487,0.0794226,-0.63085014,-0.06919664,-0.487894,-0.7091063,-0.16810016,-0.067749746,-0.80292445,-0.0046071284,0.8268117,-0.38233787,-0.16196486,-0.21378788,0.23413266,-0.08443717,0.4746732,0.01119253,-0.18364038,0.5486453,-0.14232843,0.92845,0.17243895,0.3044753,-0.015454133,-0.5953734,0.1398608,0.13220175,0.20792246,-1.2768356,-0.15852682,0.46772787,-0.14960237,0.75362647,0.014065926,-0.3714951,-0.24571213,0.45014143,0.26386234,-0.16462564,0.1558051,0.5731555,0.05499147,-0.26603788,-0.12364907,0.33826864,0.7566481,-0.42779982,-0.39307714,0.5096963,-0.40401658,Money
-0.11404541,-0.089888535,0.562625,0.1682078,0.25541216,-0.8000886,0.061358772,-0.6537594,-0.18408586,-0.47452003,-0.5095355,-0.17460999,-0.006442732,-0.7559434,-0.058012307,0.74045503,-0.35551327,-0.012565386,-0.05168309,0.17816491,-0.0028622632,0.4707316,0.06736551,-0.21393095,0.5894581,-0.09445507,0.8094967,0.38887614,0.25338593,0.02038946,-0.73580915,0.10867511,0.19165121,0.23110278,-1.2064146,-0.14669554,0.49372962,-0.2243635,0.74903965,-0.03716997,-0.3858436,-0.3104781,0.4509141,0.28885195,-0.08792935,0.17863743,0.47212273,0.14831135,-0.22151195,0.09529726,0.22957604,0.5622049,-0.39167428,-0.24447449,0.5408145,-0.4859409,Megapolitan
-0.07745201,-0.096381016,0.58824164,0.13294648,0.27742013,-0.9331651,0.073819205,-0.6805704,-0.13954403,-0.47706243,-0.39557907,-0.221512,-0.009074533,-0.8637489,-0.07436649,0.71537685,-0.38723403,-0.011542381,-0.08404401,0.20672467,-0.018090112,0.46878976,0.12958059,-0.24100137,0.7213222,-0.07563735,0.8866868,0.463454,0.35603273,0.025370723,-0.8124646,0.06802995,0.2515138,0.31803167,-1.3127167,-0.14921094,0.5139255,-0.25318477,0.80306304,-0.08270021,-0.3955061,-0.32434195,0.48984036,0.26505786,-0.11658726,0.17442414,0.4957612,0.11488204,-0.22123335,0.15144323,0.25396174,0.5515089,-0.5987755,-0.29700172,0.65625083,-0.5569676,Megapolitan
-0.2142944,-0.7796953,0.63880295,0.41207942,-0.063469075,-0.5977989,0.49245498,-1.5237676,-0.8182907,-0.41407257,-1.6002431,-0.32725105,-0.0498707,-0.6954453,0.06096552,1.9567857,-0.61768824,-0.21554744,-0.35009435,-0.09192668,0.009322351,1.0167094,-0.15289815,-0.22191569,0.827379,-0.46284774,1.1386367,0.3782316,-0.10944561,-0.576855,-1.9510204,-0.015043233,0.21459371,-0.5444727,-2.401599,-0.5442143,1.5092417,0.03922438,1.4292078,-0.50399435,-0.65376407,-0.5820003,0.4438654,1.0566489,-0.6670155,0.62454516,0.39795086,0.52290714,-0.90370053,0.23679581,0.48549703,1.6231645,0.69008213,-0.2884275,0.50858474,-0.083963044,Money
-0.25135192,-1.1273273,0.7532723,0.48139638,-0.16006064,-0.6150749,0.5788709,-1.8859209,-1.0873878,-0.40878925,-1.8957204,-0.5534855,-0.020887163,-0.70022804,0.09591574,2.4455395,-0.82285786,-0.3939612,-0.47266048,-0.18834457,-0.1178812,1.1922338,-0.20371087,-0.27668384,1.0421616,-0.54871017,1.3525214,0.27131417,-0.22487912,-0.9476678,-2.6530974,-0.1474954,0.15642183,-0.85049707,-2.9449437,-0.7645506,2.0065794,0.28610972,1.8166367,-0.70456415,-0.7958213,-0.711063,0.4039908,1.3719896,-1.0415252,0.7941144,0.3011117,0.66010344,-1.3065609,0.4136267,0.53719807,2.1984932,1.1068394,-0.45365924,0.6691984,0.0446097,Money
-0.101487674,-0.30024067,0.54990685,0.2127852,0.119442485,-0.7170265,0.103823274,-0.9205801,-0.43754247,-0.5258898,-1.1478938,-0.17464529,0.049558535,-0.66175777,-0.010816224,1.2824675,-0.48469707,-0.27083787,-0.27588087,0.10712453,-0.06279521,0.6405161,-0.100961894,-0.17650679,0.5368415,-0.3452926,0.8852902,0.17268795,0.020272505,-0.22389005,-1.0535818,0.114509374,0.01923119,-0.15024126,-1.5431991,-0.31090674,0.80447006,-0.059160654,0.90800494,-0.06876055,-0.49220857,-0.42469308,0.3803304,0.5238582,-0.34264812,0.35960567,0.4806583,0.36291108,-0.55673105,0.0039510764,0.32817566,1.0834048,0.24822475,-0.3464353,0.4824489,-0.09819434,Money
-0.09306918,-0.31543243,0.5423756,0.20072296,0.09783581,-0.70279896,0.12629895,-0.9285718,-0.45030743,-0.49873385,-1.1619309,-0.18634829,0.05016637,-0.6357764,0.0035912127,1.3205544,-0.48792577,-0.28366256,-0.30051675,0.099184915,-0.06775491,0.6427107,-0.1047808,-0.16159162,0.5390036,-0.35715234,0.8946022,0.16616945,0.008940069,-0.25541735,-1.0839663,0.0970116,0.0142215425,-0.18044291,-1.5601972,-0.32937026,0.83079845,-0.038243618,0.9162733,-0.098749556,-0.49357674,-0.42531893,0.3629046,0.5429208,-0.37051013,0.37397298,0.47046238,0.37474096,-0.5873646,0.004756435,0.3348282,1.1120977,0.28457138,-0.35344183,0.47179872,-0.06262797,Money
-0.09628919,-0.2976485,0.5744072,0.18952996,0.11716526,-0.7424599,0.09612388,-0.9232934,-0.444646,-0.52037406,-1.1068424,-0.2037934,0.049378037,-0.661747,-0.00320829,1.3040334,-0.49744204,-0.2767173,-0.26723835,0.11511661,-0.08853109,0.6257253,-0.08284955,-0.18046153,0.5631588,-0.34129226,0.94778895,0.17002307,0.022897804,-0.2560376,-1.086357,0.09838216,0.016305115,-0.13712083,-1.5578303,-0.33220854,0.8124931,-0.033675805,0.932601,-0.08504669,-0.49209934,-0.43280143,0.37341577,0.5234171,-0.36274877,0.33905968,0.48220253,0.35779116,-0.5804088,0.015552523,0.31906065,1.1115155,0.22354957,-0.371226,0.5244262,-0.11265674,Money
-0.07581335,-0.36582762,0.5443341,0.22497717,0.07929347,-0.70785594,0.14114963,-1.0208615,-0.51807964,-0.5144855,-1.2276877,-0.20577341,0.06839735,-0.64849347,0.01450913,1.4434602,-0.5143576,-0.29457837,-0.31701604,0.09236238,-0.06082444,0.6754906,-0.10247597,-0.18706737,0.6018813,-0.4055932,0.9597559,0.20323463,-0.0028972966,-0.28780454,-1.2131802,0.092232026,0.02285997,-0.21295603,-1.6741337,-0.37320465,0.9016166,-0.0355742,0.97700316,-0.13838778,-0.53106886,-0.4682929,0.37648183,0.5887349,-0.4078624,0.41008145,0.49577475,0.43548742,-0.63690215,0.049207497,0.3443274,1.1788342,0.33394134,-0.36637223,0.5021619,-0.038056493,Money
-0.16955258,-0.57166654,0.6731192,0.26204282,0.041993245,-0.7491863,0.28921014,-1.2229043,-0.5856687,-0.464875,-1.1712925,-0.38397735,-0.038162228,-0.72367275,-0.011144264,1.5598525,-0.6029723,-0.27468726,-0.28779763,-0.0018822731,-0.119391665,0.7685814,-0.053419262,-0.23768127,0.7708849,-0.30755147,1.0888889,0.1879079,0.016591739,-0.47395614,-1.6161706,0.00047018917,0.13390988,-0.29818463,-2.0300102,-0.45401844,1.2080832,0.11382477,1.2505388,-0.29546794,-0.5579293,-0.47891322,0.3745418,0.77703583,-0.5773594,0.43198672,0.37949687,0.34319142,-0.77378553,0.22568396,0.40394825,1.4180558,0.34012023,-0.41382062,0.64903426,-0.21773998,Money
-0.1678789,-0.55408674,0.68292654,0.25388348,0.03340034,-0.7727935,0.2987833,-1.2135017,-0.57158345,-0.46570295,-1.2429014,-0.3656467,-0.041466754,-0.72808194,0.0051500616,1.5889655,-0.6037816,-0.29903072,-0.32403058,0.018762967,-0.11706153,0.7901779,-0.076952875,-0.21528812,0.74945265,-0.32196513,1.104983,0.16889174,0.019471705,-0.47799516,-1.5819044,0.0035826159,0.12019532,-0.30760938,-2.0350804,-0.45758256,1.2076429,0.103434436,1.247538,-0.3003821,-0.5626319,-0.47849348,0.3788669,0.7806149,-0.5884551,0.4397425,0.40163863,0.3460133,-0.78140104,0.1677413,0.42193952,1.446254,0.35295963,-0.422053,0.6147113,-0.18972117,Money
-0.21684691,-0.6910075,0.62392056,0.3790113,-0.022019368,-0.6197252,0.45319197,-1.4190055,-0.7517947,-0.4231117,-1.5037259,-0.27974984,-0.055836342,-0.6935927,0.040399354,1.8325881,-0.5721763,-0.18586075,-0.3033583,-0.063951164,0.026208045,0.97066045,-0.13520658,-0.2032372,0.7704802,-0.42797354,1.1039921,0.39026058,-0.091054335,-0.49105927,-1.7704114,0.01543464,0.22307111,-0.46671563,-2.2518363,-0.49186,1.397513,-0.0014982417,1.3348558,-0.4439371,-0.6142109,-0.56530213,0.44349322,0.97684747,-0.59123933,0.5580349,0.40384284,0.4846087,-0.81612337,0.19267866,0.45981598,1.4811189,0.58025295,-0.267856,0.49496907,-0.13809699,Money
-0.16416115,-0.54434425,0.6930504,0.25517276,0.027237007,-0.79245543,0.28246155,-1.2171423,-0.59051234,-0.48886648,-1.2789017,-0.3619986,-0.030719476,-0.7300652,0.011432881,1.6261914,-0.62287456,-0.31805125,-0.34009555,0.036030762,-0.12636858,0.7991646,-0.086775824,-0.21480475,0.74352854,-0.33151892,1.133566,0.15226094,0.0076195216,-0.4855442,-1.5885454,0.0063421046,0.098331615,-0.3044695,-2.0348654,-0.4870335,1.2099199,0.105450206,1.2550882,-0.29180917,-0.57045054,-0.4953431,0.3765949,0.775108,-0.6058538,0.44467136,0.41898203,0.3671131,-0.80300534,0.15242727,0.42281142,1.4775015,0.3785539,-0.4391922,0.61053485,-0.17362589,Money
-0.2154505,-0.6733097,0.62168175,0.37106198,-0.020108687,-0.61925197,0.44544008,-1.3988274,-0.73654085,-0.4214505,-1.4766775,-0.27850097,-0.056914333,-0.690975,0.036320787,1.8052089,-0.56439,-0.18358895,-0.29857376,-0.059232164,0.021045828,0.9520182,-0.12846118,-0.20577015,0.75962615,-0.42205647,1.0980054,0.3794916,-0.08269185,-0.48192698,-1.7367057,0.019505102,0.22277899,-0.4514952,-2.2179234,-0.48734313,1.3709006,-0.00043726643,1.3158394,-0.4345697,-0.60439765,-0.55528116,0.43811288,0.96020573,-0.57540476,0.5461384,0.40465495,0.47261456,-0.79909396,0.18922423,0.4557775,1.4595066,0.56164306,-0.27039215,0.49299496,-0.14491558,Money
